"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/07/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/08/2022","AQS","420010001","1","2.7","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/09/2022","AQS","420010001","1","7.2","ppb","7","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/10/2022","AQS","420010001","1","3.2","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/11/2022","AQS","420010001","1","4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/12/2022","AQS","420010001","1","5.5","ppb","5","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/13/2022","AQS","420010001","1","4.1","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/14/2022","AQS","420010001","1","2.8","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/15/2022","AQS","420010001","1","2.1","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/16/2022","AQS","420010001","1","3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/17/2022","AQS","420010001","1","3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/18/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/19/2022","AQS","420010001","1","3.4","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/20/2022","AQS","420010001","1","5.5","ppb","5","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/21/2022","AQS","420010001","1","5.7","ppb","5","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/22/2022","AQS","420010001","1","2.4","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/23/2022","AQS","420010001","1","4.4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/24/2022","AQS","420010001","1","3.9","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/25/2022","AQS","420010001","1","5.2","ppb","5","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/26/2022","AQS","420010001","1","4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/27/2022","AQS","420010001","1","2.6","ppb","2","Arendtsville","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/28/2022","AQS","420010001","1","2.2","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/29/2022","AQS","420010001","1","2","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/30/2022","AQS","420010001","1","2.6","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"05/31/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/01/2022","AQS","420010001","1","9.6","ppb","8","Arendtsville","24","100.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/02/2022","AQS","420010001","1","5.5","ppb","5","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/03/2022","AQS","420010001","1","3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/04/2022","AQS","420010001","1","2.5","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/05/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/06/2022","AQS","420010001","1","4.2","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/07/2022","AQS","420010001","1","4.3","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/08/2022","AQS","420010001","1","3.5","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/09/2022","AQS","420010001","1","2.9","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/10/2022","AQS","420010001","1","3.6","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/11/2022","AQS","420010001","1","2.9","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/12/2022","AQS","420010001","1","3.9","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/13/2022","AQS","420010001","1","2.9","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/14/2022","AQS","420010001","1","6.7","ppb","6","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/15/2022","AQS","420010001","1","4.3","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/16/2022","AQS","420010001","1","5.8","ppb","5","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/17/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/18/2022","AQS","420010001","1","2.2","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/19/2022","AQS","420010001","1","1.6","ppb","1","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/20/2022","AQS","420010001","1","3","ppb","3","Arendtsville","24","100.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/21/2022","AQS","420010001","1","7.5","ppb","7","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/22/2022","AQS","420010001","1","8.1","ppb","8","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/23/2022","AQS","420010001","1","3.4","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/24/2022","AQS","420010001","1","3.8","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/25/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/26/2022","AQS","420010001","1","3.6","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/27/2022","AQS","420010001","1","3.5","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/28/2022","AQS","420010001","1","4.5","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/29/2022","AQS","420010001","1","4.4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"06/30/2022","AQS","420010001","1","4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/01/2022","AQS","420010001","1","4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/02/2022","AQS","420010001","1","3.6","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/03/2022","AQS","420010001","1","3.2","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/04/2022","AQS","420010001","1","3.7","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/05/2022","AQS","420010001","1","4.6","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/06/2022","AQS","420010001","1","4.4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/07/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/08/2022","AQS","420010001","1","4.8","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/09/2022","AQS","420010001","1","3","ppb","3","Arendtsville","21","88.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/10/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/11/2022","AQS","420010001","1","3.1","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/12/2022","AQS","420010001","1","3.8","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/13/2022","AQS","420010001","1","2.7","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/14/2022","AQS","420010001","1","2.3","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/15/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/16/2022","AQS","420010001","1","4.1","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/17/2022","AQS","420010001","1","2.4","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/18/2022","AQS","420010001","1","4.8","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/19/2022","AQS","420010001","1","9.5","ppb","8","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/20/2022","AQS","420010001","1","5.4","ppb","5","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/21/2022","AQS","420010001","1","7.2","ppb","7","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/22/2022","AQS","420010001","1","2.8","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/23/2022","AQS","420010001","1","2.3","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/24/2022","AQS","420010001","1","3.3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/25/2022","AQS","420010001","1","4.1","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/26/2022","AQS","420010001","1","3.8","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/27/2022","AQS","420010001","1","4.4","ppb","4","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/30/2022","AQS","420010001","1","3","ppb","3","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"07/31/2022","AQS","420010001","1","2.9","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"08/01/2022","AQS","420010001","1","2.6","ppb","2","Arendtsville","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
